ano;mes;campo_pai;subconta;valor
2026;jul;receita bruta de vendas;Outras Receitas Operacionais;7886,4
2026;jul;devoluções de vendas;Devoluções;7886,4
2026;jul;CMV (custo da mercadoria vendida);CMV;354888,0
2026;jul;CMV (custo da mercadoria vendida);Mão de Obra Direta;63091,2
2026;jul;CMV (custo da mercadoria vendida);Materiais e Insumos;39432,0
2026;jul;CMV (custo da mercadoria vendida);Fretes de Produção;15772,8
2026;jul;despesas comerciais;Salários Comerciais;31545,6
2026;jul;despesas comerciais;Comissões;19716,0
2026;jul;despesas comerciais;Marketing e Publicidade;15772,8
2026;jul;despesas comerciais;Viagens Comerciais;3943,2
2026;jul;despesas administrativas;Salários Administrativos;39432,0
2026;jul;despesas administrativas;Pró-Labore;11829,6
2026;jul;despesas administrativas;Aluguel;9463,68
2026;jul;despesas administrativas;Energia Elétrica;3154,56
2026;jul;despesas administrativas;Internet e Telefonia;1577,28
2026;jul;despesas administrativas;Contabilidade;2365,92
2026;jul;despesas administrativas;Sistemas e Licenças;3154,56
2026;jul;despesas administrativas;Material de Escritório;788,64
2026;jul;despesas administrativas;Manutenção;1577,28
2026;jul;despesas administrativas;Seguros;1577,28
2026;jul;despesas administrativas;Treinamentos;788,64
2026;jul;despesas com depreciações e amortizações;Depreciação;7886,4
2026;jul;receitas não operacionais;Receitas Financeiras;2365,92
2026;jul;receitas não operacionais;Juros Ativos;788,64
2026;jul;despesas financeiras líquidas;Despesas Financeiras;3154,56
2026;jul;despesas financeiras líquidas;Juros Bancários;1577,28
2026;jul;despesas financeiras líquidas;Tarifas Bancárias;394,32
2026;jul;provisão para imposto de renda;IRPJ;23659,2
2026;jul;provisão para contribuição social;CSLL;7886,4
2026;ago;receita bruta de vendas;Receita de Vendas;732393,6
2026;ago;receita bruta de vendas;Receita de Serviços;55725,6
2026;ago;receita bruta de vendas;Outras Receitas Operacionais;7960,8
2026;ago;devoluções de vendas;Devoluções;7960,8
2026;ago;CMV (custo da mercadoria vendida);CMV;358236,0
2026;ago;CMV (custo da mercadoria vendida);Mão de Obra Direta;63686,4
2026;ago;CMV (custo da mercadoria vendida);Materiais e Insumos;39804,0
2026;ago;CMV (custo da mercadoria vendida);Fretes de Produção;15921,6
2026;ago;despesas comerciais;Salários Comerciais;31843,2
2026;ago;despesas comerciais;Comissões;19902,0
2026;ago;despesas comerciais;Marketing e Publicidade;15921,6
2026;ago;despesas comerciais;Viagens Comerciais;3980,4
2026;ago;despesas administrativas;Salários Administrativos;39804,0
2026;ago;despesas administrativas;Pró-Labore;11941,2
2026;ago;despesas administrativas;Aluguel;9552,96
2026;ago;despesas administrativas;Energia Elétrica;3184,32
2026;ago;despesas administrativas;Internet e Telefonia;1592,16
2026;ago;despesas administrativas;Contabilidade;2388,24
2026;ago;despesas administrativas;Sistemas e Licenças;3184,32
2026;ago;despesas administrativas;Material de Escritório;796,08
2026;ago;despesas administrativas;Manutenção;1592,16
2026;ago;despesas administrativas;Seguros;1592,16
2026;ago;despesas administrativas;Treinamentos;796,08
2026;ago;despesas com depreciações e amortizações;Depreciação;7960,8
2026;ago;receitas não operacionais;Receitas Financeiras;2388,24
2026;ago;receitas não operacionais;Juros Ativos;796,08
2026;ago;despesas financeiras líquidas;Despesas Financeiras;3184,32
2026;ago;despesas financeiras líquidas;Juros Bancários;1592,16
2026;ago;despesas financeiras líquidas;Tarifas Bancárias;398,04
2026;ago;provisão para imposto de renda;IRPJ;23882,4
2026;ago;provisão para contribuição social;CSLL;7960,8
2026;set;receita bruta de vendas;Receita de Vendas;739238,4
2026;set;receita bruta de vendas;Receita de Serviços;56246,4
2026;set;receita bruta de vendas;Outras Receitas Operacionais;8035,2
2026;set;devoluções de vendas;Devoluções;8035,2
2026;set;CMV (custo da mercadoria vendida);CMV;361584,0
2026;set;CMV (custo da mercadoria vendida);Mão de Obra Direta;64281,6
2026;set;CMV (custo da mercadoria vendida);Materiais e Insumos;40176,0
2026;set;CMV (custo da mercadoria vendida);Fretes de Produção;16070,4
2026;set;despesas comerciais;Salários Comerciais;32140,8
2026;set;despesas comerciais;Comissões;20088,0
2026;set;despesas comerciais;Marketing e Publicidade;16070,4
2026;set;despesas comerciais;Viagens Comerciais;4017,6
2026;set;despesas administrativas;Salários Administrativos;40176,0
2026;set;despesas administrativas;Pró-Labore;12052,8
2026;set;despesas administrativas;Aluguel;9642,24
2026;set;despesas administrativas;Energia Elétrica;3214,08
2026;set;despesas administrativas;Internet e Telefonia;1607,04
2026;set;despesas administrativas;Contabilidade;2410,56
2026;set;despesas administrativas;Sistemas e Licenças;3214,08
2026;set;despesas administrativas;Material de Escritório;803,52
2026;set;despesas administrativas;Manutenção;1607,04
2026;set;despesas administrativas;Seguros;1607,04
2026;set;despesas administrativas;Treinamentos;803,52
2026;set;despesas com depreciações e amortizações;Depreciação;8035,2
2026;set;receitas não operacionais;Receitas Financeiras;2410,56
2026;set;receitas não operacionais;Juros Ativos;803,52
2026;set;despesas financeiras líquidas;Despesas Financeiras;3214,08
2026;set;despesas financeiras líquidas;Juros Bancários;1607,04
2026;set;despesas financeiras líquidas;Tarifas Bancárias;401,76
2026;set;provisão para imposto de renda;IRPJ;24105,6
2026;set;provisão para contribuição social;CSLL;8035,2
2026;out;receita bruta de vendas;Receita de Vendas;746083,2
2026;out;receita bruta de vendas;Receita de Serviços;56767,2
2026;out;receita bruta de vendas;Outras Receitas Operacionais;8109,6
2026;out;devoluções de vendas;Devoluções;8109,6
2026;out;CMV (custo da mercadoria vendida);CMV;364932,0
2026;out;CMV (custo da mercadoria vendida);Mão de Obra Direta;64876,8
2026;out;CMV (custo da mercadoria vendida);Materiais e Insumos;40548,0
2026;out;CMV (custo da mercadoria vendida);Fretes de Produção;16219,2
2026;out;despesas comerciais;Salários Comerciais;32438,4
2026;out;despesas comerciais;Comissões;20274,0
2026;out;despesas comerciais;Marketing e Publicidade;16219,2
2026;out;despesas comerciais;Viagens Comerciais;4054,8
2026;out;despesas administrativas;Salários Administrativos;40548,0
2026;out;despesas administrativas;Pró-Labore;12164,4
2026;out;despesas administrativas;Aluguel;9731,52
2026;out;despesas administrativas;Energia Elétrica;3243,84
2026;out;despesas administrativas;Internet e Telefonia;1621,92
2026;out;despesas administrativas;Contabilidade;2432,88
2026;out;despesas administrativas;Sistemas e Licenças;3243,84
2026;out;despesas administrativas;Material de Escritório;810,96
2026;out;despesas administrativas;Manutenção;1621,92
2026;out;despesas administrativas;Seguros;1621,92
2026;out;despesas administrativas;Treinamentos;810,96
2026;out;despesas com depreciações e amortizações;Depreciação;8109,6
2026;out;receitas não operacionais;Receitas Financeiras;2432,88
2026;out;receitas não operacionais;Juros Ativos;810,96
2026;out;despesas financeiras líquidas;Despesas Financeiras;3243,84
2026;out;despesas financeiras líquidas;Juros Bancários;1621,92
2026;out;despesas financeiras líquidas;Tarifas Bancárias;405,48
2026;out;provisão para imposto de renda;IRPJ;24328,8
2026;out;provisão para contribuição social;CSLL;8109,6
2026;nov;receita bruta de vendas;Receita de Vendas;752928,0
2026;nov;receita bruta de vendas;Receita de Serviços;57288,0
2026;nov;receita bruta de vendas;Outras Receitas Operacionais;8184,0
2026;nov;devoluções de vendas;Devoluções;8184,0
2026;nov;CMV (custo da mercadoria vendida);CMV;368280,0
2026;nov;CMV (custo da mercadoria vendida);Mão de Obra Direta;65472,0
2026;nov;CMV (custo da mercadoria vendida);Materiais e Insumos;40920,0
2026;nov;CMV (custo da mercadoria vendida);Fretes de Produção;16368,0
2026;nov;despesas comerciais;Salários Comerciais;32736,0
2026;nov;despesas comerciais;Comissões;20460,0
2026;nov;despesas comerciais;Marketing e Publicidade;16368,0
2026;nov;despesas comerciais;Viagens Comerciais;4092,0
2026;nov;despesas administrativas;Salários Administrativos;40920,0
2026;nov;despesas administrativas;Pró-Labore;12276,0
2026;nov;despesas administrativas;Aluguel;9820,8
2026;nov;despesas administrativas;Energia Elétrica;3273,6
2026;nov;despesas administrativas;Internet e Telefonia;1636,8
2026;nov;despesas administrativas;Contabilidade;2455,2
2026;nov;despesas administrativas;Sistemas e Licenças;3273,6
2026;nov;despesas administrativas;Material de Escritório;818,4
2026;nov;despesas administrativas;Manutenção;1636,8
2026;nov;despesas administrativas;Seguros;1636,8
2026;nov;despesas administrativas;Treinamentos;818,4
2026;nov;despesas com depreciações e amortizações;Depreciação;8184,0
2026;nov;receitas não operacionais;Receitas Financeiras;2455,2
2026;nov;receitas não operacionais;Juros Ativos;818,4
2026;nov;despesas financeiras líquidas;Despesas Financeiras;3273,6
2026;nov;despesas financeiras líquidas;Juros Bancários;1636,8
2026;nov;despesas financeiras líquidas;Tarifas Bancárias;409,2
2026;nov;provisão para imposto de renda;IRPJ;24552,0
2026;nov;provisão para contribuição social;CSLL;8184,0
2026;dez;receita bruta de vendas;Receita de Vendas;759772,8
2026;dez;receita bruta de vendas;Receita de Serviços;57808,8
2026;dez;receita bruta de vendas;Outras Receitas Operacionais;8258,4
2026;dez;devoluções de vendas;Devoluções;8258,4
2026;dez;CMV (custo da mercadoria vendida);CMV;371628,0
2026;dez;CMV (custo da mercadoria vendida);Mão de Obra Direta;66067,2
2026;dez;CMV (custo da mercadoria vendida);Materiais e Insumos;41292,0
2026;dez;CMV (custo da mercadoria vendida);Fretes de Produção;16516,8
2026;dez;despesas comerciais;Salários Comerciais;33033,6
2026;dez;despesas comerciais;Comissões;20646,0
2026;dez;despesas comerciais;Marketing e Publicidade;16516,8
2026;dez;despesas comerciais;Viagens Comerciais;4129,2
2026;dez;despesas administrativas;Salários Administrativos;41292,0
2026;dez;despesas administrativas;Pró-Labore;12387,6
2026;dez;despesas administrativas;Aluguel;9910,08
2026;dez;despesas administrativas;Energia Elétrica;3303,36
2026;dez;despesas administrativas;Internet e Telefonia;1651,68
2026;dez;despesas administrativas;Contabilidade;2477,52
2026;dez;despesas administrativas;Sistemas e Licenças;3303,36
2026;dez;despesas administrativas;Material de Escritório;825,84
2026;dez;despesas administrativas;Manutenção;1651,68
2026;dez;despesas administrativas;Seguros;1651,68
2026;dez;despesas administrativas;Treinamentos;825,84
2026;dez;despesas com depreciações e amortizações;Depreciação;8258,4
2026;dez;receitas não operacionais;Receitas Financeiras;2477,52
2026;dez;receitas não operacionais;Juros Ativos;825,84
2026;dez;despesas financeiras líquidas;Despesas Financeiras;3303,36
2026;dez;despesas financeiras líquidas;Juros Bancários;1651,68
2026;dez;despesas financeiras líquidas;Tarifas Bancárias;412,92
2026;dez;provisão para imposto de renda;IRPJ;24775,2
2026;dez;provisão para contribuição social;CSLL;8258,4
2024;jan;Disponibilidades entradas;Receita Serviços;320000,0
2024;jan;Disponibilidades entradas;Receita Produtos;95000,0
2024;jan;Disponibilidades entradas;Recebimento Clientes;140000,0
2024;jan;Disponibilidades entradas;Receita Financeira/Outras;20000,0
2024;jan;Disponibilidades Saida;Folha;180000,0
2024;jan;Disponibilidades Saida;Fornecedores;125000,0
2024;jan;Disponibilidades Saida;Impostos/Operacionais;130000,0
2024;jan;Disponibilidades Saida;Investimentos;35000,0
2024;fev;Disponibilidades entradas;Receita Serviços;330000,0
2024;fev;Disponibilidades entradas;Receita Produtos;98000,0
2024;fev;Disponibilidades entradas;Recebimento Clientes;145000,0
2024;fev;Disponibilidades entradas;Receita Financeira/Outras;18000,0
2024;fev;Disponibilidades Saida;Folha;180000,0
2024;fev;Disponibilidades Saida;Fornecedores;128000,0
2024;fev;Disponibilidades Saida;Impostos/Operacionais;134000,0
2024;fev;Disponibilidades Saida;Investimentos;20000,0
2024;mar;Disponibilidades entradas;Receita Serviços;350000,0
2024;mar;Disponibilidades entradas;Receita Produtos;102000,0
2024;mar;Disponibilidades entradas;Recebimento Clientes;150000,0
2024;mar;Disponibilidades entradas;Receita Financeira/Outras;20000,0
2024;mar;Disponibilidades Saida;Folha;185000,0
2024;mar;Disponibilidades Saida;Fornecedores;132000,0
2024;mar;Disponibilidades Saida;Impostos/Operacionais;139000,0
2024;mar;Disponibilidades Saida;Investimentos;15000,0
2024;abr;Disponibilidades entradas;Receita Serviços;340000,0
2024;abr;Disponibilidades entradas;Receita Produtos;96000,0
2024;abr;Disponibilidades entradas;Recebimento Clientes;148000,0
2024;abr;Disponibilidades entradas;Receita Financeira/Outras;17000,0
2024;abr;Disponibilidades Saida;Folha;185000,0
2024;abr;Disponibilidades Saida;Fornecedores;130000,0
2024;abr;Disponibilidades Saida;Impostos/Operacionais;138000,0
2024;abr;Disponibilidades Saida;Investimentos;25000,0
2024;mai;Disponibilidades entradas;Receita Serviços;355000,0
2024;mai;Disponibilidades entradas;Receita Produtos;104000,0
2024;mai;Disponibilidades entradas;Recebimento Clientes;154000,0
2024;mai;Disponibilidades entradas;Receita Financeira/Outras;20000,0
2024;mai;Disponibilidades Saida;Folha;190000,0
2024;mai;Disponibilidades Saida;Fornecedores;134000,0
2024;mai;Disponibilidades Saida;Impostos/Operacionais;143000,0
2024;mai;Disponibilidades Saida;Investimentos;18000,0
2024;jun;Disponibilidades entradas;Receita Serviços;370000,0
2024;jun;Disponibilidades entradas;Receita Produtos;108000,0
2024;jun;Disponibilidades entradas;Recebimento Clientes;160000,0
2024;jun;Disponibilidades entradas;Receita Financeira/Outras;22000,0
2024;jun;Disponibilidades Saida;Folha;195000,0
2024;jun;Disponibilidades Saida;Fornecedores;140000,0
2024;jun;Disponibilidades Saida;Impostos/Operacionais;146000,0
2024;jun;Disponibilidades Saida;Investimentos;30000,0
2024;jul;Disponibilidades entradas;Receita Serviços;380000,0
2024;jul;Disponibilidades entradas;Receita Produtos;112000,0
2024;jul;Disponibilidades entradas;Recebimento Clientes;165000,0
2024;jul;Disponibilidades entradas;Receita Financeira/Outras;23000,0
2024;jul;Disponibilidades Saida;Folha;198000,0
2024;jul;Disponibilidades Saida;Fornecedores;145000,0
2024;jul;Disponibilidades Saida;Impostos/Operacionais;151000,0
2024;jul;Disponibilidades Saida;Investimentos;22000,0
2024;ago;Disponibilidades entradas;Receita Serviços;390000,0
2024;ago;Disponibilidades entradas;Receita Produtos;115000,0
2024;ago;Disponibilidades entradas;Recebimento Clientes;170000,0
2024;ago;Disponibilidades entradas;Receita Financeira/Outras;25000,0
2024;ago;Disponibilidades Saida;Folha;200000,0
2024;ago;Disponibilidades Saida;Fornecedores;148000,0
2024;ago;Disponibilidades Saida;Impostos/Operacionais;154000,0
2024;ago;Disponibilidades Saida;Investimentos;25000,0
2024;set;Disponibilidades entradas;Receita Serviços;395000,0
2024;set;Disponibilidades entradas;Receita Produtos;118000,0
2024;set;Disponibilidades entradas;Recebimento Clientes;172000,0
2024;set;Disponibilidades entradas;Receita Financeira/Outras;25000,0
2024;set;Disponibilidades Saida;Folha;202000,0
2024;set;Disponibilidades Saida;Fornecedores;150000,0
2024;set;Disponibilidades Saida;Impostos/Operacionais;156000,0
2024;set;Disponibilidades Saida;Investimentos;20000,0
2024;out;Disponibilidades entradas;Receita Serviços;405000,0
2024;out;Disponibilidades entradas;Receita Produtos;120000,0
2024;out;Disponibilidades entradas;Recebimento Clientes;175000,0
2024;out;Disponibilidades entradas;Receita Financeira/Outras;25000,0
2024;out;Disponibilidades Saida;Folha;205000,0
2024;out;Disponibilidades Saida;Fornecedores;154000,0
2024;out;Disponibilidades Saida;Impostos/Operacionais;160000,0
2024;out;Disponibilidades Saida;Investimentos;28000,0
2024;nov;Disponibilidades entradas;Receita Serviços;420000,0
2024;nov;Disponibilidades entradas;Receita Produtos;125000,0
2024;nov;Disponibilidades entradas;Recebimento Clientes;180000,0
2024;nov;Disponibilidades entradas;Receita Financeira/Outras;27000,0
2024;nov;Disponibilidades Saida;Folha;208000,0
2024;nov;Disponibilidades Saida;Fornecedores;158000,0
2024;nov;Disponibilidades Saida;Impostos/Operacionais;164000,0
2024;nov;Disponibilidades Saida;Investimentos;30000,0
2024;dez;Disponibilidades entradas;Receita Serviços;450000,0
2024;dez;Disponibilidades entradas;Receita Produtos;135000,0
2024;dez;Disponibilidades entradas;Recebimento Clientes;190000,0
2024;dez;Disponibilidades entradas;Receita Financeira/Outras;30000,0
2024;dez;Disponibilidades Saida;Folha;220000,0
2024;dez;Disponibilidades Saida;Fornecedores;165000,0
2024;dez;Disponibilidades Saida;Impostos/Operacionais;173000,0
2024;dez;Disponibilidades Saida;Investimentos;40000,0
2025;jan;Disponibilidades entradas;Receita Serviços;384000,0
2025;jan;Disponibilidades entradas;Receita Produtos;114000,0
2025;jan;Disponibilidades entradas;Recebimento Clientes;168000,0
2025;jan;Disponibilidades entradas;Receita Financeira/Outras;24000,0
2025;jan;Disponibilidades Saida;Folha;216000,0
2025;jan;Disponibilidades Saida;Fornecedores;150000,0
2025;jan;Disponibilidades Saida;Impostos/Operacionais;156000,0
2025;jan;Disponibilidades Saida;Investimentos;42000,0
2025;fev;Disponibilidades entradas;Receita Serviços;396000,0
2025;fev;Disponibilidades entradas;Receita Produtos;117600,0
2025;fev;Disponibilidades entradas;Recebimento Clientes;174000,0
2025;fev;Disponibilidades entradas;Receita Financeira/Outras;21600,0
2025;fev;Disponibilidades Saida;Folha;216000,0
2025;fev;Disponibilidades Saida;Fornecedores;153600,0
2025;fev;Disponibilidades Saida;Impostos/Operacionais;160800,0
2025;fev;Disponibilidades Saida;Investimentos;24000,0
2025;mar;Disponibilidades entradas;Receita Serviços;420000,0
2025;mar;Disponibilidades entradas;Receita Produtos;122400,0
2025;mar;Disponibilidades entradas;Recebimento Clientes;180000,0
2025;mar;Disponibilidades entradas;Receita Financeira/Outras;24000,0
2025;mar;Disponibilidades Saida;Folha;222000,0
2025;mar;Disponibilidades Saida;Fornecedores;158400,0
2025;mar;Disponibilidades Saida;Impostos/Operacionais;166800,0
2025;mar;Disponibilidades Saida;Investimentos;18000,0
2025;abr;Disponibilidades entradas;Receita Serviços;408000,0
2025;abr;Disponibilidades entradas;Receita Produtos;115200,0
2025;abr;Disponibilidades entradas;Recebimento Clientes;177600,0
2025;abr;Disponibilidades entradas;Receita Financeira/Outras;20400,0
2025;abr;Disponibilidades Saida;Folha;222000,0
2025;abr;Disponibilidades Saida;Fornecedores;156000,0
2025;abr;Disponibilidades Saida;Impostos/Operacionais;165600,0
2025;abr;Disponibilidades Saida;Investimentos;30000,0
2025;mai;Disponibilidades entradas;Receita Serviços;426000,0
2025;mai;Disponibilidades entradas;Receita Produtos;124800,0
2025;mai;Disponibilidades entradas;Recebimento Clientes;184800,0
2025;mai;Disponibilidades entradas;Receita Financeira/Outras;24000,0
2025;mai;Disponibilidades Saida;Folha;228000,0
2025;mai;Disponibilidades Saida;Fornecedores;160800,0
2025;mai;Disponibilidades Saida;Impostos/Operacionais;171600,0
2025;mai;Disponibilidades Saida;Investimentos;21600,0
2025;jun;Disponibilidades entradas;Receita Serviços;444000,0
2025;jun;Disponibilidades entradas;Receita Produtos;129600,0
2025;jun;Disponibilidades entradas;Recebimento Clientes;192000,0
2025;jun;Disponibilidades entradas;Receita Financeira/Outras;26400,0
2025;jun;Disponibilidades Saida;Folha;234000,0
2025;jun;Disponibilidades Saida;Fornecedores;168000,0
2025;jun;Disponibilidades Saida;Impostos/Operacionais;175200,0
2025;jun;Disponibilidades Saida;Investimentos;36000,0
2025;jul;Disponibilidades entradas;Receita Serviços;456000,0
2025;jul;Disponibilidades entradas;Receita Produtos;134400,0
2025;jul;Disponibilidades entradas;Recebimento Clientes;198000,0
2025;jul;Disponibilidades entradas;Receita Financeira/Outras;27600,0
2025;jul;Disponibilidades Saida;Folha;237600,0
2025;jul;Disponibilidades Saida;Fornecedores;174000,0
2025;jul;Disponibilidades Saida;Impostos/Operacionais;181200,0
2025;jul;Disponibilidades Saida;Investimentos;26400,0
2025;ago;Disponibilidades entradas;Receita Serviços;468000,0
2025;ago;Disponibilidades entradas;Receita Produtos;138000,0
2025;ago;Disponibilidades entradas;Recebimento Clientes;204000,0
2025;ago;Disponibilidades entradas;Receita Financeira/Outras;30000,0
2025;ago;Disponibilidades Saida;Folha;240000,0
2025;ago;Disponibilidades Saida;Fornecedores;177600,0
2025;ago;Disponibilidades Saida;Impostos/Operacionais;184800,0
2025;ago;Disponibilidades Saida;Investimentos;30000,0
2025;set;Disponibilidades entradas;Receita Serviços;474000,0
2025;set;Disponibilidades entradas;Receita Produtos;141600,0
2025;set;Disponibilidades entradas;Recebimento Clientes;206400,0
2025;set;Disponibilidades entradas;Receita Financeira/Outras;30000,0
2025;set;Disponibilidades Saida;Folha;242400,0
2025;set;Disponibilidades Saida;Fornecedores;180000,0
2025;set;Disponibilidades Saida;Impostos/Operacionais;187200,0
2025;set;Disponibilidades Saida;Investimentos;24000,0
2025;out;Disponibilidades entradas;Receita Serviços;486000,0
2025;out;Disponibilidades entradas;Receita Produtos;144000,0
2025;out;Disponibilidades entradas;Recebimento Clientes;210000,0
2025;out;Disponibilidades entradas;Receita Financeira/Outras;30000,0
2025;out;Disponibilidades Saida;Folha;246000,0
2025;out;Disponibilidades Saida;Fornecedores;184800,0
2025;out;Disponibilidades Saida;Impostos/Operacionais;192000,0
2025;out;Disponibilidades Saida;Investimentos;33600,0
2025;nov;Disponibilidades entradas;Receita Serviços;504000,0
2025;nov;Disponibilidades entradas;Receita Produtos;150000,0
2025;nov;Disponibilidades entradas;Recebimento Clientes;216000,0
2025;nov;Disponibilidades entradas;Receita Financeira/Outras;32400,0
2025;nov;Disponibilidades Saida;Folha;249600,0
2025;nov;Disponibilidades Saida;Fornecedores;189600,0
2025;nov;Disponibilidades Saida;Impostos/Operacionais;196800,0
2025;nov;Disponibilidades Saida;Investimentos;36000,0
2025;dez;Disponibilidades entradas;Receita Serviços;540000,0
2025;dez;Disponibilidades entradas;Receita Produtos;162000,0
2025;dez;Disponibilidades entradas;Recebimento Clientes;228000,0
2025;dez;Disponibilidades entradas;Receita Financeira/Outras;36000,0
2025;dez;Disponibilidades Saida;Folha;264000,0
2025;dez;Disponibilidades Saida;Fornecedores;198000,0
2025;dez;Disponibilidades Saida;Impostos/Operacionais;207600,0
2025;dez;Disponibilidades Saida;Investimentos;48000,0
2026;jan;Disponibilidades entradas;Receita Serviços;464000,0
2026;jan;Disponibilidades entradas;Receita Produtos;137750,0
2026;jan;Disponibilidades entradas;Recebimento Clientes;203000,0
2026;jan;Disponibilidades entradas;Receita Financeira/Outras;29000,0
2026;jan;Disponibilidades Saida;Folha;261000,0
2026;jan;Disponibilidades Saida;Fornecedores;181250,0
2026;jan;Disponibilidades Saida;Impostos/Operacionais;188500,0
2026;jan;Disponibilidades Saida;Investimentos;50750,0
2026;fev;Disponibilidades entradas;Receita Serviços;478500,0
2026;fev;Disponibilidades entradas;Receita Produtos;142100,0
2026;fev;Disponibilidades entradas;Recebimento Clientes;210250,0
2026;fev;Disponibilidades entradas;Receita Financeira/Outras;26100,0
2026;fev;Disponibilidades Saida;Folha;261000,0
2026;fev;Disponibilidades Saida;Fornecedores;185600,0
2026;fev;Disponibilidades Saida;Impostos/Operacionais;194300,0
2026;fev;Disponibilidades Saida;Investimentos;29000,0
2026;mar;Disponibilidades entradas;Receita Serviços;507500,0
2026;mar;Disponibilidades entradas;Receita Produtos;147900,0
2026;mar;Disponibilidades entradas;Recebimento Clientes;217500,0
2026;mar;Disponibilidades entradas;Receita Financeira/Outras;29000,0
2026;mar;Disponibilidades Saida;Folha;268250,0
2026;mar;Disponibilidades Saida;Fornecedores;191400,0
2026;mar;Disponibilidades Saida;Impostos/Operacionais;201550,0
2026;mar;Disponibilidades Saida;Investimentos;21750,0
2026;abr;Disponibilidades entradas;Receita Serviços;493000,0
2026;abr;Disponibilidades entradas;Receita Produtos;139200,0
2026;abr;Disponibilidades entradas;Recebimento Clientes;214600,0
2026;abr;Disponibilidades entradas;Receita Financeira/Outras;24650,0
2026;abr;Disponibilidades Saida;Folha;268250,0
2026;abr;Disponibilidades Saida;Fornecedores;188500,0
2026;abr;Disponibilidades Saida;Impostos/Operacionais;200100,0
2026;abr;Disponibilidades Saida;Investimentos;36250,0
2026;mai;Disponibilidades entradas;Receita Serviços;514750,0
2026;mai;Disponibilidades entradas;Receita Produtos;150800,0
2026;mai;Disponibilidades entradas;Recebimento Clientes;223300,0
2026;mai;Disponibilidades entradas;Receita Financeira/Outras;29000,0
2026;mai;Disponibilidades Saida;Folha;275500,0
2026;mai;Disponibilidades Saida;Fornecedores;194300,0
2026;mai;Disponibilidades Saida;Impostos/Operacionais;207350,0
2026;mai;Disponibilidades Saida;Investimentos;26100,0
2026;jun;Disponibilidades entradas;Receita Serviços;536500,0
2026;jun;Disponibilidades entradas;Receita Produtos;156600,0
2026;jun;Disponibilidades entradas;Recebimento Clientes;232000,0
2026;jun;Disponibilidades entradas;Receita Financeira/Outras;31900,0
2026;jun;Disponibilidades Saida;Folha;282750,0
2026;jun;Disponibilidades Saida;Fornecedores;203000,0
2026;jun;Disponibilidades Saida;Impostos/Operacionais;211700,0
2026;jun;Disponibilidades Saida;Investimentos;43500,0
2026;jul;Disponibilidades entradas;Receita Serviços;551000,0
2026;jul;Disponibilidades entradas;Receita Produtos;162400,0
2026;jul;Disponibilidades entradas;Recebimento Clientes;239250,0
2026;jul;Disponibilidades entradas;Receita Financeira/Outras;33350,0
2026;jul;Disponibilidades Saida;Folha;287100,0
2026;jul;Disponibilidades Saida;Fornecedores;210250,0
2026;jul;Disponibilidades Saida;Impostos/Operacionais;218950,0
2026;jul;Disponibilidades Saida;Investimentos;31900,0
2026;ago;Disponibilidades entradas;Receita Serviços;565500,0
2026;ago;Disponibilidades entradas;Receita Produtos;166750,0
2026;ago;Disponibilidades entradas;Recebimento Clientes;246500,0
2026;ago;Disponibilidades entradas;Receita Financeira/Outras;36250,0
2026;ago;Disponibilidades Saida;Folha;290000,0
2026;ago;Disponibilidades Saida;Fornecedores;214600,0
2026;ago;Disponibilidades Saida;Impostos/Operacionais;223300,0
2026;ago;Disponibilidades Saida;Investimentos;36250,0
2026;set;Disponibilidades entradas;Receita Serviços;572750,0
2026;set;Disponibilidades entradas;Receita Produtos;171100,0
2026;set;Disponibilidades entradas;Recebimento Clientes;249400,0
2026;set;Disponibilidades entradas;Receita Financeira/Outras;36250,0
2026;set;Disponibilidades Saida;Folha;292900,0
2026;set;Disponibilidades Saida;Fornecedores;217500,0
2026;set;Disponibilidades Saida;Impostos/Operacionais;226200,0
2026;set;Disponibilidades Saida;Investimentos;29000,0
2026;out;Disponibilidades entradas;Receita Serviços;587250,0
2026;out;Disponibilidades entradas;Receita Produtos;174000,0
2026;out;Disponibilidades entradas;Recebimento Clientes;253750,0
2026;out;Disponibilidades entradas;Receita Financeira/Outras;36250,0
2026;out;Disponibilidades Saida;Folha;297250,0
2026;out;Disponibilidades Saida;Fornecedores;223300,0
2026;out;Disponibilidades Saida;Impostos/Operacionais;232000,0
2026;out;Disponibilidades Saida;Investimentos;40600,0
2026;nov;Disponibilidades entradas;Receita Serviços;609000,0
2026;nov;Disponibilidades entradas;Receita Produtos;181250,0
2026;nov;Disponibilidades entradas;Recebimento Clientes;261000,0
2026;nov;Disponibilidades entradas;Receita Financeira/Outras;39150,0
2026;nov;Disponibilidades Saida;Folha;301600,0
2026;nov;Disponibilidades Saida;Fornecedores;229100,0
2026;nov;Disponibilidades Saida;Impostos/Operacionais;237800,0
2026;nov;Disponibilidades Saida;Investimentos;43500,0
2026;dez;Disponibilidades entradas;Receita Serviços;652500,0
2026;dez;Disponibilidades entradas;Receita Produtos;195750,0
2026;dez;Disponibilidades entradas;Recebimento Clientes;275500,0
2026;dez;Disponibilidades entradas;Receita Financeira/Outras;43500,0
2026;dez;Disponibilidades Saida;Folha;319000,0
2026;dez;Disponibilidades Saida;Fornecedores;239250,0
2026;dez;Disponibilidades Saida;Impostos/Operacionais;250850,0
2026;dez;Disponibilidades Saida;Investimentos;58000,0
